button_pressed,high_stakes,initial_points,multiplier,no_bonus,points,responses,rt,states,stimulus,time_elapsed,times,trial_type,pid
,False,16.0,1.0,False,2.0,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,259663,"[14324, 15276, 16245, 17196, 18236, 19108, 19844, 21043, 22020, 22828, 24243, 25099, 26124, 27516]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'F:B,D,A,C,E:', u'F:B,D,A,C:E', u'F:B,D,A:E,C', u'F:B,D:E,C,A', u'F:B:E,C,A,D', u'F::E,C,A,D,B', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B,D:F:E,C,A', u'B,D,A:F:E,C', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,294647,"[4556, 8852, 9587, 12941, 14757, 15805, 17934, 18701, 21613, 22445, 23461, 25421, 26645, 27933, 28964, 29989, 31533, 32557, 34229]",blockworld,21
,False,20.0,1.0,False,1.0,,,"[u'E,B:A,D:F,C', u'E:A,D:F,C,B', u'E:A:F,C,B,D', u'E::F,C,B,D,A', u'E,A::F,C,B,D', u'E,A,D::F,C,B', u'E,A,D,B::F,C', u'E,A,D,B,C::F', u'E,A,D,B,C:F:', u'E,A,D,B:F:C', u'E,A,D:F:C,B', u'E,A:F:C,B,D', u'E:F:C,B,D,A', u':F,E:C,B,D,A', u'A:F,E:C,B,D', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,333839,"[8612, 16644, 18123, 21212, 22363, 23875, 24755, 25539, 27459, 28323, 29051, 30579, 31515, 32700, 33619, 34475, 35907, 36811, 38196]",blockworld,21
,False,20.0,1.0,False,5.0,,,"[u'F,C,E:A:D,B', u'F,C,E::D,B,A', u'F,C::D,B,A,E', u'F::D,B,A,E,C', u':F:D,B,A,E,C', u'C:F:D,B,A,E', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,357358,"[6356, 7979, 9164, 10148, 11068, 12148, 12980, 13981, 15628, 16947, 17804, 18932, 20083, 20948, 22628]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'F,E,A:B,C:D', u'F,E:B,C:D,A', u'F:B,C:D,A,E', u'F:B:D,A,E,C', u'F::D,A,E,C,B', u':F:D,A,E,C,B', u'B:F:D,A,E,C', u'B,C:F:D,A,E', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,376966,"[4260, 5299, 6443, 7867, 8803, 9867, 11420, 12196, 12987, 13972, 15244, 16163, 17395, 18939]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F,E:A,C:D,B', u'F,E:A:D,B,C', u'F,E::D,B,C,A', u'F::D,B,C,A,E', u':F:D,B,C,A,E', u':F,E:D,B,C,A', u'A:F,E:D,B,C', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,406543,"[4644, 10260, 11035, 12781, 15397, 16597, 18557, 19677, 20662, 21661, 22701, 25069, 26036, 27165, 28669]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'F,E,C:B,A:D', u'F,E:B,A:D,C', u'F,E:B:D,C,A', u'F,E::D,C,A,B', u'F::D,C,A,B,E', u':F:D,C,A,B,E', u':F,E:D,C,A,B', u'B:F,E:D,C,A', u'B,A:F,E:D,C', u'B,A,C:F,E:D', u'B,A,C:F,E,D:', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,426830,"[4115, 5052, 6076, 7804, 8659, 9979, 10867, 11787, 12603, 13596, 14515, 16331, 17563, 18508, 19515]",blockworld,21
,False,22.0,1.0,False,2.0,,,"[u'E:D,B,A,C:F', u'E,C:D,B,A:F', u'E,C,A:D,B:F', u'E,C,A,B:D:F', u'E,C,A,B,D::F', u'E,C,A,B,D:F:', u'E,C,A,B:F:D', u'E,C,A:F:D,B', u'E,C:F:D,B,A', u'E:F:D,B,A,C', u':F,E:D,B,A,C', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,457575,"[8684, 9437, 10196, 11836, 12788, 13932, 15020, 15757, 16956, 18004, 18868, 19923, 21516, 22596, 24093, 25357, 26653, 27509, 28429, 29877]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,474791,"[2869, 4349, 4965, 6269, 8021, 8941, 9949, 11309, 12036, 14077, 15212, 16284]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'E:C,A,D:F,B', u'E,D:C,A:F,B', u'E,D,B:C,A:F', u'E,D,B,A:C:F', u'E,D,B,A,C::F', u'E,D,B,A,C:F:', u'E,D,B,A:F:C', u'E,D,B:F:C,A', u'E,D:F:C,A,B', u'E:F:C,A,B,D', u':F,E:C,A,B,D', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,492423,"[2339, 3435, 4132, 5115, 5955, 6963, 8219, 8892, 9819, 10612, 11612, 12436, 13267, 14092, 14859, 15675, 16907]",blockworld,21
,False,22.0,1.0,False,0.0,,,"[u'F,D:B,C:E,A', u'F,D,C:B:E,A', u'F,D,C,B::E,A', u'F,D,C,B,A::E', u'F,D,C,B,A:E:', u'F,D,C,B:E:A', u'F,D,C:E:A,B', u'F,D:E:A,B,C', u'F:E:A,B,C,D', u':E,F:A,B,C,D', u':E,F,D:A,B,C', u':E,F,D,C:A,B', u':E,F,D,C,B:A', u':E,F,D,C,B,A:', u'A:E,F,D,C,B:', u'A,B:E,F,D,C:', u'A,B,C:E,F,D:', u'A,B,C,D:E,F:', u'A,B,C,D,F:E:', u'A,B,C,D,F::E', u'A,B,C,D:F:E', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,531775,"[7980, 10828, 11836, 13108, 15043, 16100, 17156, 18204, 19212, 19925, 21013, 21965, 23189, 28349, 28893, 29581, 30357, 31141, 32605, 33453, 34085, 35277, 35965, 36812, 38645]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'E,D::F,C,A,B', u'E,D,B::F,C,A', u'E,D,B,A::F,C', u'E,D,B,A,C::F', u'E,D,B,A,C:F:', u'E,D,B,A:F:C', u'E,D,B:F,A:C', u'E,D:F,A:C,B', u'E,D:F:C,B,A', u'E:F:C,B,A,D', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,569335,"[19461, 20733, 21772, 22589, 23748, 25596, 26308, 26964, 28820, 29604, 31269, 32835, 33739, 34684, 35635, 36828]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'F:D,A,B,C:E', u'F:D,A,B:E,C', u'F:D,A:E,C,B', u'F:D:E,C,B,A', u'F::E,C,B,A,D', u':F:E,C,B,A,D', u'D:F:E,C,B,A', u'D:F,A:E,C,B', u'D:F,A,B:E,C', u'D,C:F,A,B:E', u'D,C,B:F,A:E', u'D,C,B,A:F:E', u'D,C,B,A:F,E:', u'D,C,B:F,E:A', u'D,C:F,E:A,B', u'D:F,E:A,B,C', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,597071,"[3860, 4845, 5965, 8124, 9436, 10908, 12444, 13628, 14364, 16133, 16917, 18492, 19692, 20652, 22420, 23268, 23908, 25516, 26940]",blockworld,21
,False,17.0,1.0,False,3.0,,,"[u'D:B,C:F,E,A', u':B,C,D:F,E,A', u'A:B,C,D:F,E', u'A:B,C:F,E,D', u'A:B:F,E,D,C', u'A,B::F,E,D,C', u'A,B,C::F,E,D', u'A,B,C,D::F,E', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,617359,"[2277, 5461, 7084, 8469, 9437, 10468, 12748, 13773, 14621, 15572, 16412, 17269, 18196, 19510]",blockworld,21
,False,20.0,1.0,False,3.0,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F:C,A:E,D,B', u'F:C:E,D,B,A', u'F::E,D,B,A,C', u':F:E,D,B,A,C', u'C:F:E,D,B,A', u'C,A:F:E,D,B', u'C,A,B:F:E,D', u'C,A,B,D:F:E', u'C,A,B,D:F,E:', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,638959,"[4452, 5332, 6324, 7324, 8133, 9084, 10293, 10884, 11853, 12789, 13813, 14596, 16317, 17318, 18221, 19157, 20485]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u':D,A,C,E:F,B', u'B:D,A,C,E:F', u'B:D,A,C:F,E', u'B,C:D,A:F,E', u'B,C,A:D:F,E', u'B,C,A,D::F,E', u'B,C,A,D,E::F', u'B,C,A,D,E:F:', u'B,C,A,D:F,E:', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,657584,"[5078, 6493, 7285, 7941, 9053, 11221, 12037, 12941, 13732, 14821, 15693, 16797, 17845]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'D,E::F,C,B,A', u'D,E,A::F,C,B', u'D,E,A,B::F,C', u'D,E,A,B:C:F', u'D,E,A,B,C::F', u'D,E,A,B,C:F:', u'D,E,A,B:F:C', u'D,E,A:F:C,B', u'D,E:F:C,B,A', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,677422,"[3835, 5005, 5867, 7508, 8619, 9683, 10644, 11315, 12859, 13563, 14443, 15500, 16412, 18107, 19116]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'D,B:A:F,C,E', u'D:A:F,C,E,B', u'D:A,B:F,C,E', u':A,B,D:F,C,E', u':A,B,D,E:F,C', u'E:A,B,D:F,C', u'E,D:A,B:F,C', u'E,D,B:A:F,C', u'E,D,B,A::F,C', u'E,D,B,A,C::F', u'E,D,B,A,C:F:', u'E,D,B,A:F:C', u'E,D,B:F:C,A', u'E,D:F:C,A,B', u'E:F,D:C,A,B', u'E:F:C,A,B,D', u':F,E:C,A,B,D', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,738263,"[36214, 38535, 39447, 41854, 43223, 43806, 44390, 45262, 46358, 47134, 48302, 49727, 50302, 51174, 52270, 53110, 53782, 54991, 55990, 57365, 58310, 59141, 60158]",blockworld,21
,False,18.0,1.0,False,4.0,,,"[u'D:B,A:F,E,C', u'D,C:B,A:F,E', u'D,C:B:F,E,A', u'D,C,B::F,E,A', u'D,C,B,A::F,E', u'D,C,B,A,E::F', u'D,C,B,A,E:F:', u'D,C,B,A:F,E:', u'D,C,B:F,E:A', u'D,C:F,E:A,B', u'D:F,E:A,B,C', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,762783,"[10699, 11780, 12635, 13435, 14868, 15835, 16947, 18172, 18972, 19804, 20763, 21524, 22404, 23604]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'F,B,A,D:C:E', u'F,B,A,D::E,C', u'F,B,A::E,C,D', u'F,B::E,C,D,A', u'F::E,C,D,A,B', u':F:E,C,D,A,B', u'B:F:E,C,D,A', u'B,A:F:E,C,D', u'B,A,D:F:E,C', u'B,A,D,C:F:E', u'B,A,D,C:F,E:', u'B,A,D:F,E:C', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,797647,"[17038, 18541, 20142, 20973, 22325, 23606, 24485, 26165, 27206, 28630, 29541, 30373, 31317, 32174, 33038, 34205]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'F,C,D,A:B:E', u'F,C,D:B:E,A', u'F,C:B:E,A,D', u'F,C::E,A,D,B', u'F::E,A,D,B,C', u':F:E,A,D,B,C', u'C:F:E,A,D,B', u'C,B:F:E,A,D', u'C,B,D:F:E,A', u'C,B,D,A:F:E', u'C,B,D,A:F,E:', u'C,B,D:F,E:A', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,818583,"[2940, 4076, 5028, 5876, 6692, 8180, 10068, 10980, 11788, 13004, 13964, 15539, 16980, 17772, 18811, 20052]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'E,A:B,C:F,D', u'E,A,C:B:F,D', u'E,A,C,B::F,D', u'E,A,C,B,D::F', u'E,A,C,B,D:F:', u'E,A,C,B:F:D', u'E,A,C:F:D,B', u'E,A:F:D,B,C', u'E:F:D,B,C,A', u':F,E:D,B,C,A', u'A:F,E:D,B,C', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,840439,"[4693, 5693, 6733, 7684, 8733, 9565, 10164, 10980, 11813, 12844, 13685, 14884, 15814, 16901, 17718, 18286, 21110]",blockworld,21
,False,24.0,1.0,False,9.0,,,"[u'D,B:A,C,E,F:', u'D,B:A,C,E:F', u'D,B:A,C:F,E', u'D,B,C:A:F,E', u'D,B,C,A::F,E', u'D,B,C,A,E::F', u'D,B,C,A,E:F:', u'D,B,C,A:F,E:', u'D,B,C:F,E:A', u'D,B:F,E:A,C', u'D:F,E:A,C,B', u':F,E,D:A,C,B', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,862193,"[5524, 6940, 7884, 8981, 10332, 11093, 12084, 13796, 14660, 15445, 16268, 17220, 18012, 18980, 20396]",blockworld,21
,False,22.0,1.0,False,3.0,,,"[u':B,D,A,C,E:F', u'E:B,D,A,C:F', u'E,C:B,D,A:F', u'E,C,A:B,D:F', u'E,C,A,D:B:F', u'E,C,A,D,B::F', u'E,C,A,D,B:F:', u'E,C,A,D:F:B', u'E,C,A:F:B,D', u'E,C:F:B,D,A', u'E:F:B,D,A,C', u':F,E:B,D,A,C', u'C:F,E:B,D,A', u'C,A:F,E:B,D', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,894568,"[7539, 14460, 15515, 16724, 17587, 18475, 19227, 20532, 21411, 22251, 23547, 24419, 25316, 26852, 27579, 28403, 29499, 30347, 31571]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'F:D,B,A,C:E', u'F,C:D,B,A:E', u'F,C:D,B:E,A', u'F,C:D:E,A,B', u'F:D:E,A,B,C', u'F::E,A,B,C,D', u':F:E,A,B,C,D', u'D:F:E,A,B,C', u'D,C:F:E,A,B', u'D,C,B:F:E,A', u'D,C,B,A:F:E', u'D,C,B,A:F,E:', u'D,C,B:F,E:A', u'D,C:F,E:A,B', u'D:F,E:A,B,C', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,917928,"[4227, 4843, 5979, 6843, 8395, 10691, 11947, 12627, 13268, 14051, 15067, 15979, 16883, 17723, 19475, 20355, 21371, 22547]",blockworld,21
,False,0.0,0.0,True,0.0,,,"[u'F,C:A,D:E,B', u'F:A,D:E,B,C', u'F:A:E,B,C,D', u'F::E,B,C,D,A', u':F:E,B,C,D,A', u'A:F:E,B,C,D', u'A,D:F:E,B,C', u'A,D,C:F:E,B', u'A,D,C,B:F:E', u'A,D,C,B:F,E:', u'A,D,C:F,E:B', u'A,D:F,E:B,C', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,940903,"[8635, 9436, 10356, 11219, 12156, 13052, 13828, 14732, 15660, 16900, 17779, 18635, 20140, 21068, 22251]",blockworld,21
,False,24.0,1.0,False,8.0,,,"[u'F,C,A,B::E,D', u'F,C,A::E,D,B', u'F,C::E,D,B,A', u'F::E,D,B,A,C', u':F:E,D,B,A,C', u'C:F:E,D,B,A', u'C,A:F:E,D,B', u'C,A,B:F:E,D', u'C,A,B,D:F:E', u'C,A,B,D:F,E:', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,962416,"[1973, 3462, 4422, 5245, 6190, 7342, 8142, 10445, 11454, 13414, 14406, 15486, 16694, 17951, 19118, 20710]",blockworld,21
,False,17.0,1.0,False,3.0,,,"[u':B,D,C,A:F,E', u'A:B,D,C:F,E', u'A:B,D:F,E,C', u'A:B:F,E,C,D', u'A,B::F,E,C,D', u'A,B,D::F,E,C', u'A,B,D,C::F,E', u'A,B,D,C,E::F', u'A,B,D,C,E:F:', u'A,B,D,C:F,E:', u'A,B,D:F,E:C', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,982071,"[5629, 6700, 7949, 8836, 10444, 11156, 12204, 12876, 13756, 14716, 15499, 16387, 17644, 18763]",blockworld,21
,False,21.0,1.0,False,2.0,,,"[u'E:D,A,B,C:F', u'E:D,A,B:F,C', u'E:D,A:F,C,B', u'E,A:D:F,C,B', u'E,A,B:D:F,C', u'E,A,B,C:D:F', u'E,A,B,C,F:D:', u'E,A,B,C,F::D', u'E,A,B,C:F:D', u'E,A,B:F:D,C', u'E,A:F:D,C,B', u'E:F:D,C,B,A', u':F,E:D,C,B,A', u'A:F,E:D,C,B', u'A,B:F,E:D,C', u'A,B,C:F,E:D', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,1032247,"[31084, 31940, 32885, 33981, 34886, 37558, 38621, 39573, 40293, 41325, 42077, 42853, 43957, 44725, 45557, 46470, 47141, 48301, 49438]",blockworld,21
,False,6.0,1.0,False,3.0,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,23853,"[4560, 6875, 7716]",blockworld,7
,False,0.0,0.0,True,0.0,,,"[u':A,B,D:C', u':A,B:C,D', u':A:C,D,B', u'A::C,D,B', u'A,B::C,D', u'A,B:D:C', u'A,B:D,C:', u'A:D,C,B:', u':D,C,B,A:']",,39307,"[5047, 7535, 8328, 9127, 11134, 12004, 12900, 14117]",blockworld,7
,False,22.0,1.0,False,5.0,,,"[u'E,C:B,A:D', u'E,C:B:D,A', u'E:B,C:D,A', u'E:B,C,A:D', u'E,D:B,C,A:', u'E,D:B,C:A', u'E,D,C:B:A', u'E,D,C,B::A', u'E,D,C,B,A::', u'E,D,C,B::A', u'E,D,C::A,B', u'E,D::A,B,C', u'E::A,B,C,D', u':E:A,B,C,D', u':E,D:A,B,C', u':E,D,C:A,B', u':E,D,C,B:A', u':E,D,C,B,A:']",,71881,"[5383, 7545, 8203, 10104, 11623, 12424, 13257, 14376, 22617, 23483, 24344, 25301, 28118, 29061, 29736, 30487, 31616]",blockworld,7
,False,0.0,0.0,True,0.0,,,"[u'E:C,A,D:F,B', u'E:C,A,D,B:F', u':C,A,D,B:F,E', u'B:C,A,D:F,E', u'B:C,A:F,E,D', u'B,A:C:F,E,D', u'B,A::F,E,D,C', u'B:A:F,E,D,C', u':A:F,E,D,C,B', u'::F,E,D,C,B,A', u'A::F,E,D,C,B', u'A,B::F,E,D,C', u'A,B,C::F,E,D', u'A,B,C,D::F,E', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,108455,"[12591, 14312, 15456, 16706, 17685, 18660, 19800, 20728, 21739, 25825, 26727, 27545, 28544, 29656, 30501, 31373, 32033, 32748, 33454, 34819]",blockworld,7
,False,20.0,1.0,False,0.0,,,"[u'E,B:A,D:F,C', u'E,B:A:F,C,D', u'E,B::F,C,D,A', u'E::F,C,D,A,B', u'E,B::F,C,D,A', u'E,B,A::F,C,D', u'E,B,A,D::F,C', u'E,B,A,D,C::F', u'E,B,A,D,C:F:', u'E,B,A,D:F:C', u'E,B,A:F:C,D', u'E,B:F:C,D,A', u'E:F:C,D,A,B', u':F,E:C,D,A,B', u'B:F,E:C,D,A', u'B,A:F,E:C,D', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,162840,"[18058, 19194, 23965, 28009, 39596, 40468, 41372, 42231, 43210, 44085, 44753, 45757, 46606, 47415, 48356, 49237, 50232, 51356, 52271, 53364]",blockworld,7
,False,0.0,0.0,True,0.0,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,178268,"[2952, 3773, 4469, 5366, 6391, 7257, 7991, 8840, 9643, 10301, 11159, 12832, 13745, 14719]",blockworld,7
,False,24.0,1.0,False,5.0,,,"[u'F,B:D,A,C,E:', u'F,B:D,A,C:E', u'F,B:D,A:E,C', u'F,B:D:E,C,A', u'F,B::E,C,A,D', u'F::E,C,A,D,B', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B,D:F:E,C,A', u'B,D,A:F:E,C', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,202306,"[4344, 4972, 5555, 7790, 8780, 9543, 10654, 12452, 13645, 14399, 15343, 16261, 17028, 18052, 18750, 20852, 21607, 22422, 23064]",blockworld,7
,False,21.0,1.0,False,2.0,,,"[u'F:D,A,B,C:E', u'F:D,A,B:E,C', u'F:D,A:E,C,B', u'F:D:E,C,B,A', u'F::E,C,B,A,D', u':F:E,C,B,A,D', u'D:F:E,C,B,A', u'D,A:F:E,C,B', u'D,A,B:F:E,C', u'D,A,B,C:F:E', u'D,A,B,C:F,E:', u'D,A,B:F,E:C', u'D,A:F,E:C,B', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,224088,"[3852, 4464, 5787, 6427, 7068, 9276, 10107, 10982, 11779, 12793, 13545, 14364, 15190, 16380, 17133, 18045, 19324, 20124, 20884]",blockworld,7
,False,0.0,0.0,True,0.0,,,"[u'E:C:F,B,A,D', u'E:C,D:F,B,A', u'E:C,D,A:F,B', u'E:C,D,A,B:F', u':C,D,A,B:F,E', u'B:C,D,A:F,E', u'B,A:C,D:F,E', u'B,A:C:F,E,D', u'B,A::F,E,D,C', u'B:A:F,E,D,C', u':A:F,E,D,C,B', u'::F,E,D,C,B,A', u'A::F,E,D,C,B', u'A,B::F,E,D,C', u'A,B,C::F,E,D', u'A,B,C,D::F,E', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,248515,"[5068, 5670, 6331, 8110, 8846, 9387, 9966, 10806, 11948, 12926, 14063, 15867, 16624, 17383, 18108, 18971, 20061, 20883, 21547, 22270, 22868, 23525]",blockworld,7
,False,0.0,0.0,True,0.0,,,"[u'E:D,B,A,C:F', u'E,C:D,B,A:F', u'E,C,A:D,B:F', u'E,C,A,B:D:F', u'E,C,A,B,D::F', u'E,C,A,B,D:F:', u'E,C,A,B:F:D', u'E,C,A:F:D,B', u'E,C:F:D,B,A', u'E:F:D,B,A,C', u':F,E:D,B,A,C', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,271560,"[4893, 5486, 5994, 6805, 7569, 8669, 9468, 10308, 11193, 12141, 14949, 15867, 16762, 17549, 18156, 18892, 19621, 20644, 21322, 22012]",blockworld,7
,False,17.0,1.0,False,3.0,,,"[u'F,E,A:B,C:D', u'F,E,A:B:D,C', u'F,E,A::D,C,B', u'F,E::D,C,B,A', u'F::D,C,B,A,E', u':F:D,C,B,A,E', u':F,E:D,C,B,A', u'A:F,E:D,C,B', u'A:F,E,B:D,C', u'A,B:F,E:D,C', u'A,B,C:F,E:D', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,290647,"[5332, 6137, 6754, 9909, 10713, 11628, 12443, 13192, 14232, 15093, 15972, 16580, 17443, 18219]",blockworld,7
