button_pressed,responses,rt,states,stimulus,time_elapsed,times,trial_type,pid
,,,"[u'F,E,A:B,C:D', u'F,E:B,C:D,A', u'F,E:B:D,A,C', u'F:B:D,A,C,E', u'F::D,A,C,E,B', u':F:D,A,C,E,B', u'B:F:D,A,C,E', u'B:F,E:D,A,C', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,436970,"[1305, 2074, 2878, 3749, 4638, 5533, 6413, 7317, 8236, 10045, 10784, 12328, 13222, 14510]",blockworld,21
,,,"[u'F,D:B,C:E,A', u'F,D:B:E,A,C', u'F:B:E,A,C,D', u'F::E,A,C,D,B', u':F:E,A,C,D,B', u'B:F:E,A,C,D', u'B:F,D:E,A,C', u'B,C:F,D:E,A', u'B,C,A:F,D:E', u'B,C,A,D:F:E', u'B,C,A,D:F,E:', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,454514,"[2661, 3374, 4245, 5122, 6333, 7253, 7966, 8781, 10177, 11270, 12069, 12974, 13974, 15374, 16501]",blockworld,21
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,15632,"[2857, 3529, 4368]",blockworld,43
,,,"[u':A,B,D:C', u'D:A,B:C', u'D:A:C,B', u'D::C,B,A', u':D:C,B,A', u'A:D:C,B', u'A,B:D:C', u'A,B:D,C:', u'A:D,C,B:', u':D,C,B,A:']",,24424,"[1611, 2539, 3276, 4116, 4779, 5381, 6461, 7005, 7901]",blockworld,43
,,,"[u'E,C:B,A:D', u'E,C:B,A,D:', u'E,C,D:B,A:', u'E,C,D:B:A', u'E,C,D::A,B', u'E,C:D:A,B', u'E:D:A,B,C', u'E::A,B,C,D', u':E:A,B,C,D', u':E,D:A,B,C', u':E,D,C:A,B', u':E,D,C,B:A', u':E,D,C,B,A:']",,37215,"[3844, 4908, 5780, 6924, 7604, 8132, 8852, 9549, 10197, 10692, 11189, 12045]",blockworld,43
,,,"[u'E:B:F,C,D,A', u'E,A:B:F,C,D', u'E,A,D:B:F,C', u'E,A,D:B,C:F', u'E,A,D:B,C,F:', u'E,A:B,C,F:D', u'E,A,F:B,C:D', u'E,A,F:B:D,C', u'E,A,F::D,C,B', u'E,A:F:D,C,B', u'E:F:D,C,B,A', u':F,E:D,C,B,A', u'A:F,E:D,C,B', u'A,B:F,E:D,C', u'A,B,C:F,E:D', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,54304,"[2468, 3226, 3876, 5101, 5893, 6660, 7252, 8188, 8900, 9638, 10358, 10974, 11726, 13269, 14045, 14581, 15285, 16253]",blockworld,43
,,,"[u'F,E,C:B,A:D', u'F,E,C:B:D,A', u'F,E:B:D,A,C', u'F,E::D,A,C,B', u'F::D,A,C,B,E', u':F:D,A,C,B,E', u':F,E:D,A,C,B', u'B:F,E:D,A,C', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,72736,"[5909, 6708, 7573, 8340, 9093, 10021, 10892, 11629, 12341, 13181, 13878, 14669, 15405, 17637]",blockworld,43
,,,"[u'E:D,B,A,C:F', u'E,C:D,B,A:F', u'E,C,A:D,B:F', u'E,C,A,B:D:F', u'E,C,A,B,D::F', u'E,C,A,B,D:F:', u'E,C,A,B:F:D', u'E,C,A:F:D,B', u'E,C:F,A:D,B', u'E:F,A:D,B,C', u'E:F:D,B,C,A', u':F,E:D,B,C,A', u'A:F,E:D,B,C', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,104616,"[14916, 15684, 16564, 18388, 19276, 20187, 21252, 22388, 23020, 23700, 24523, 25116, 25772, 26499, 27172, 27811, 29539, 30251, 31108]",blockworld,43
,,,"[u'F,C,E:A:D,B', u'F,C,E::D,B,A', u'F,C::D,B,A,E', u'F::D,B,A,E,C', u':F:D,B,A,E,C', u'C:F:D,B,A,E', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,124359,"[5693, 7109, 8044, 8932, 9781, 10533, 11269, 12277, 13094, 13892, 14766, 15540, 16277, 17278, 18389]",blockworld,43
,,,"[u'F:D,A,B,C:E', u'F,E:D,A,B,C:', u'F,E:D,A,B:C', u'F,E,B:D,A:C', u'F,E,B,A:D:C', u'F,E,B,A::C,D', u'F,E,B::C,D,A', u'F,E::C,D,A,B', u'F::C,D,A,B,E', u':F:C,D,A,B,E', u'E:F:C,D,A,B', u'E,B:F:C,D,A', u'E:F:C,D,A,B', u':F,E:C,D,A,B', u'B:F,E:C,D,A', u'B,A:F,E:C,D', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,149000,"[4557, 5308, 6109, 7206, 8085, 8917, 9637, 11557, 12301, 13221, 14029, 15485, 16189, 17076, 17716, 18797, 20798, 21565, 22453, 23470]",blockworld,43
,,,"[u'E:C,A,D:F,B', u'E,D:C,A:F,B', u'E:C,A,D:F,B', u':C,A,D:F,B,E', u'D:C,A:F,B,E', u'D,A:C:F,B,E', u'D,A,C::F,B,E', u'D,A,C,E::F,B', u'D,A,C,E,B::F', u'D,A,C,E,B:F:', u'D,A,C,E:F:B', u'D,A,C:F,E:B', u'D,A:F,E:B,C', u'D:F,E:B,C,A', u':F,E,D:B,C,A', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,168105,"[2060, 3213, 4077, 4613, 5198, 6157, 6901, 8285, 9029, 10310, 11276, 11845, 13124, 14677, 15588, 16245, 17060, 18101]",blockworld,43
,,,"[u'F,B:C,A,D:E', u'F,B:C,A,D,E:', u'F,B,E:C,A,D:', u'F,B,E:C,A:D', u'F,B,E:C:D,A', u'F,B,E::D,A,C', u'F,B::D,A,C,E', u'F::D,A,C,E,B', u':F:D,A,C,E,B', u'B:F:D,A,C,E', u'B,E:F:D,A,C', u'B:F,E:D,A,C', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D:A,C', u':F,E,D,B:A,C', u'C:F,E,D,B:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,194376,"[4371, 7676, 8435, 9060, 9708, 10387, 11403, 13364, 14539, 15267, 16339, 16996, 17772, 18564, 19069, 19867, 20579, 21595, 23348, 24020, 24515, 25075]",blockworld,43
,,,"[u'F:B,D,A,C,E:', u'F,E:B,D,A,C:', u'F,E:B,D,A:C', u'F,E:B,D:C,A', u'F,E:B:C,A,D', u'F,E::C,A,D,B', u'F::C,A,D,B,E', u':F:C,A,D,B,E', u':F,E:C,A,D,B', u'B:F,E:C,A,D', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,209264,"[2467, 3925, 4571, 5212, 6052, 6764, 7699, 8363, 9379, 10043, 10844, 11411, 12820, 13483, 14012]",blockworld,43
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E,D:B:A,C', u'F,E,D::A,C,B', u'F,E:D:A,C,B', u'F,E::A,C,B,D', u'F::A,C,B,D,E', u':F:A,C,B,D,E', u':F,E:A,C,B,D', u':F,E,D:A,C,B', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,225632,"[2829, 3772, 6012, 6741, 7356, 8293, 9252, 11044, 11789, 12644, 13452, 14125, 14756, 15245]",blockworld,43
,,,"[u'F,C,D,A:B:E', u'F,C,D,A:B,E:', u'F,C,D:B,E:A', u'F,C,D:B:A,E', u'F,C,D,B::A,E', u'F,C,D,B,E::A', u'F,C,D,B:E:A', u'F,C,D:E:A,B', u'F,C,D::A,B,E', u'F,C::A,B,E,D', u'F::A,B,E,D,C', u':F:A,B,E,D,C', u'C:F:A,B,E,D', u'C,D:F:A,B,E', u'C,D:F,E:A,B', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,250552,"[3903, 5501, 6244, 8028, 9629, 10572, 11396, 12628, 13869, 17293, 17956, 19846, 20709, 21444, 22116, 22748, 23357, 23901]",blockworld,43
,,,"[u'F,D:B,C:E,A', u'F:B,C,D:E,A', u'F:B,C,D,A:E', u'F:B,C,D,A,E:', u':B,C,D,A,E:F', u'E:B,C,D,A:F', u'E,A:B,C,D:F', u'E:B,C,D:F,A', u'E,D:B,C:F,A', u'E,D,C:B:F,A', u'E,D,C,B::F,A', u'E,D,C,B,A::F', u'E,D,C,B,A:F:', u'E,D,C,B:F:A', u'E,D,C:F:A,B', u'E,D:F:A,B,C', u'E:F:A,B,C,D', u':F,E:A,B,C,D', u'D:F,E:A,B,C', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,276192,"[3028, 4196, 5845, 8028, 9004, 10341, 12141, 12700, 13733, 14476, 15148, 16309, 18125, 18789, 19519, 20236, 21150, 22021, 22900, 23565, 24252, 24837]",blockworld,43
,,,"[u'E:C:F,B,A,D', u':C,E:F,B,A,D', u':C,E,D:F,B,A', u'A:C,E,D:F,B', u'A,B:C,E,D:F', u'A,B:C,E:F,D', u'A,B:C:F,D,E', u'A,B,C::F,D,E', u'A,B,C:E:F,D', u'A,B,C,D:E:F', u'A,B,C,D::F,E', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,306720,"[16940, 17604, 18260, 19140, 20389, 20868, 21412, 23317, 23861, 24477, 25181, 25837, 26701, 27228, 27789, 28453, 29077]",blockworld,43
,,,"[u'F,E,A:B,C:D', u'F,E,A:B,C,D:', u'F,E:B,C,D:A', u'F,E,D:B,C:A', u'F,E,D,C:B:A', u'F,E,D,C::A,B', u'F,E,D::A,B,C', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,329703,"[4316, 4972, 5444, 6436, 7036, 8165, 10181, 11164, 18157, 19092, 19917, 20389, 20892, 21452, 21989]",blockworld,43
,,,"[u'E,B:A,D:F,C', u'E,B:A:F,C,D', u'E:A:F,C,D,B', u':A:F,C,D,B,E', u'A::F,C,D,B,E', u'A:E:F,C,D,B', u'A,B:E:F,C,D', u'A,B:E,D:F,C', u'A,B,C:E,D:F', u'A,B,C,D:E:F', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,347537,"[4470, 5421, 6469, 7053, 8301, 9013, 9877, 10701, 11653, 12189, 13389, 14198, 14734, 15381, 15917, 16518]",blockworld,43
,,,"[u'F,C,B,A::D,E', u'F,C,B,A:E:D', u'F,C,B,A:E,D:', u'F,C,B:E,D:A', u'F,C:E,D:A,B', u'F:E,D:A,B,C', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,359991,"[2610, 3274, 4098, 4946, 6314, 6866, 7650, 8218, 9161, 9666, 10219, 10889, 11419]",blockworld,43
,,,"[u':A,C,E,F:D,B', u':A,C,E:D,B,F', u':A,C:D,B,F,E', u':A:D,B,F,E,C', u'A::D,B,F,E,C', u'A:C:D,B,F,E', u'A:C,E:D,B,F', u'A:C,E,F:D,B', u'A,B:C,E,F:D', u'A,B:C,E:D,F', u'A,B:C:D,F,E', u'A,B,C::D,F,E', u'A,B,C,E::D,F', u'A,B,C,E,F::D', u'A,B,C,E:F:D', u'A,B,C:F,E:D', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,380806,"[1869, 2405, 3310, 4093, 6462, 7116, 7964, 8718, 9437, 10228, 10934, 12325, 12965, 14525, 15293, 16421, 17165, 18702, 19357]",blockworld,43
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,24244,"[3601, 4367, 5241]",blockworld,38
,,,"[u':A,C:D,B', u'C:A:D,B', u'C,B:A:D', u'C,B,A::D', u'C,B,A:D:', u'C,B:D:A', u'C:D:A,B', u':D,C:A,B', u':D,C,B:A', u':D,C,B,A:']",,38116,"[4802, 7671, 8396, 9048, 10233, 11004, 11726, 12347, 13033]",blockworld,38
,,,"[u'D:A,B:E,C', u'D,B:A:E,C', u'D,B,C:A:E', u'D,B,C,A::E', u'D,B,C,A:E:', u'D,B,C:E:A', u'D,B:E:A,C', u'D:E:A,C,B', u':E,D:A,C,B', u'B:E,D:A,C', u'B:E,D,C:A', u':E,D,C,B:A', u':E,D,C,B,A:']",,56980,"[5783, 9026, 9961, 10888, 12192, 12908, 13650, 14469, 15172, 15825, 16797, 17835]",blockworld,38
,,,"[u'E:C:F,B,A,D', u'E,D:C:F,B,A', u'E,D,C::F,B,A', u'E,D,C,A::F,B', u'E,D,C,A,B::F', u'E,D,C,A,B:F:', u'E,D,C,A:F:B', u'E,D,C:F:B,A', u'E,D:F:B,A,C', u'E:F:B,A,C,D', u':F,E:B,A,C,D', u':F,E,D:B,A,C', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,77211,"[4786, 5483, 6200, 6889, 7683, 9249, 10279, 11383, 12169, 13004, 13602, 14121, 15804, 18226, 19361]",blockworld,38
,,,"[u'F,E,A:B,C:D', u'F,E:B,C:D,A', u'F,E:B:D,A,C', u'F,E::D,A,C,B', u'F::D,A,C,B,E', u':F:D,A,C,B,E', u':F,E:D,A,C,B', u'B:F,E:D,A,C', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,96115,"[6345, 7111, 7950, 9389, 10159, 11515, 12384, 13199, 13834, 14719, 15482, 16175, 17244, 18186]",blockworld,38
,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F:A,C:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,116280,"[4071, 6826, 8518, 9588, 10604, 11795, 12956, 13933, 15000, 15916, 16567, 17391, 18148, 19217]",blockworld,38
,,,"[u'F:D,A,B,C:E', u':D,A,B,C:E,F', u'C:D,A,B:E,F', u'C,B:D,A:E,F', u'C,B,A:D:E,F', u'C,B,A,D::E,F', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,134718,"[7581, 8075, 8551, 8960, 9818, 10538, 12806, 13585, 14313, 15218, 16077, 16670, 17635]",blockworld,38
,,,"[u'E:D,B,A,C:F', u'E,C:D,B,A:F', u'E,C,A:D,B:F', u'E,C,A,B:D:F', u'E,C,A,B,D::F', u'E,C,A,B,D:F:', u'E,C,A,B:F:D', u'E,C,A:F:D,B', u'E,C:F:D,B,A', u'E:F:D,B,A,C', u':F,E:D,B,A,C', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,157633,"[4195, 4617, 5093, 5873, 6830, 8052, 10451, 11293, 12006, 12904, 13504, 14234, 15625, 16435, 17138, 17988, 18848, 19658, 20520, 21792]",blockworld,38
,,,"[u'F,B:C,A,D:E', u'F:C,A,D:E,B', u'F:C,A:E,B,D', u'F:C:E,B,D,A', u'F::E,B,D,A,C', u':F:E,B,D,A,C', u'C:F:E,B,D,A', u'C,A:F:E,B,D', u'C,A,D:F:E,B', u'C,A,D,B:F:E', u'C,A,D,B:F,E:', u'C,A,D:F,E:B', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,175413,"[3670, 4247, 4945, 6861, 7662, 8478, 9459, 9986, 10598, 11374, 12320, 13072, 13896, 14604, 15412, 16109, 16955]",blockworld,38
,,,"[u'F,E,C:B,A:D', u'F,E,C:B:D,A', u'F,E,C::D,A,B', u'F,E::D,A,B,C', u'F::D,A,B,C,E', u':F:D,A,B,C,E', u':F,E:D,A,B,C', u'C:F,E:D,A,B', u'C,B:F,E:D,A', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,193896,"[2792, 3571, 4319, 7216, 7976, 8677, 9423, 10024, 10646, 11317, 11891, 12538, 14568, 15175, 17678]",blockworld,38
,,,"[u'E:B:F,C,D,A', u':B,E:F,C,D,A', u'A:B,E:F,C,D', u'A,D:B,E:F,C', u'A,D,C:B,E:F', u'A,D,C,E:B:F', u'A,D,C,E,B::F', u'A,D,C,E,B:F:', u'A,D,C,E:F:B', u'A,D,C:F,E:B', u'A,D:F,E:B,C', u'A:F,E:B,C,D', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,216430,"[10677, 11946, 12508, 13031, 13853, 14741, 15548, 16134, 16789, 17298, 18017, 19019, 19981, 20706, 21664]",blockworld,38
,,,"[u'E,B:A,D:F,C', u'E,B,C:A,D:F', u'E,B,C,D:A:F', u'E,B,C,D,A::F', u'E,B,C,D,A:F:', u'E,B,C,D:F:A', u'E,B,C:F:A,D', u'E,B:F:A,D,C', u'E:F:A,D,C,B', u':F,E:A,D,C,B', u'B:F,E:A,D,C', u'B,C:F,E:A,D', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,234088,"[5076, 5633, 6353, 7399, 8716, 9384, 9968, 10583, 11323, 11937, 13029, 13632, 15263, 16023, 16902]",blockworld,38
,,,"[u'F,D:B,C:E,A', u'F,D,C:B:E,A', u'F,D,C,B::E,A', u'F,D,C,B,A::E', u'F,D,C,B,A,E::', u'F,D,C,B,A::E', u'F,D,C,B::E,A', u'F,D,C::E,A,B', u'F,D::E,A,B,C', u'F::E,A,B,C,D', u':F:E,A,B,C,D', u'D:F:E,A,B,C', u'D,C:F:E,A,B', u'D,C,B:F:E,A', u'D,C,B,A:F:E', u'D,C,B,A:F,E:', u'D,C,B:F,E:A', u'D,C:F,E:A,B', u'D:F,E:A,B,C', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,258071,"[3264, 3867, 4707, 7101, 9743, 10256, 11568, 12087, 12841, 13468, 14493, 15436, 16096, 16728, 17520, 18287, 19145, 20267, 21091, 21588, 22213, 22943]",blockworld,38
,,,"[u'F,C,D,A:B:E', u'F,C,D,A::E,B', u'F,C,D::E,B,A', u'F,C::E,B,A,D', u'F::E,B,A,D,C', u':F:E,B,A,D,C', u'C:F:E,B,A,D', u'C,D:F:E,B,A', u'C,D:F,A:E,B', u'C,D,B:F,A:E', u'C,D,B,A:F:E', u'C,D,B,A:F,E:', u'C,D,B:F,E:A', u'C,D:F,E:A,B', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,277395,"[7001, 7665, 8214, 9014, 9742, 10380, 11023, 12026, 12841, 13412, 14326, 15165, 15802, 16420, 17066, 17631, 18525]",blockworld,38
,,,"[u'F:B,D,A,C,E:', u'F,E:B,D,A,C:', u'F,E,C:B,D,A:', u'F,E,C,A:B,D:', u'F,E,C,A:B:D', u'F,E,C:B,A:D', u'F,E:B,A:D,C', u'F,E,A:B:D,C', u'F,E,A::D,C,B', u'F,E::D,C,B,A', u'F::D,C,B,A,E', u':F:D,C,B,A,E', u':F,E:D,C,B,A', u'A:F,E:D,C,B', u'A,B:F,E:D,C', u'A,B,C:F,E:D', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,298408,"[3561, 6288, 6731, 7563, 8693, 9389, 10242, 10863, 11506, 13794, 14474, 15336, 15934, 16632, 17190, 17894, 18393, 18955, 20202]",blockworld,38
,,,"[u'E:C,A,D:F,B', u'E,B:C,A,D:F', u'E,B,D:C,A:F', u'E,B,D,A:C:F', u'E,B,D,A,C::F', u'E,B,D,A,C:F:', u'E,B,D,A:F:C', u'E,B,D:F,A:C', u'E,B,D:F:C,A', u'E,B:F,D:C,A', u'E:F,D:C,A,B', u'E:F:C,A,B,D', u':F,E:C,A,B,D', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,324080,"[5787, 6276, 6823, 7527, 8446, 9800, 11412, 14423, 15239, 15781, 16616, 17357, 18027, 19134, 20801, 21699, 23032, 24008, 24938]",blockworld,38
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,334355,"[1545, 2012, 2520, 3099, 4566, 5284, 5979, 6692, 7376, 7885, 8644, 9478]",blockworld,38
,,,"[u'F,C,B,A::D,E', u'F,C,B,A,E::D', u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,348362,"[2897, 4698, 5207, 5739, 6335, 6909, 7406, 7979, 8539, 9181, 9699, 10165, 11288, 12058, 12632, 13378]",blockworld,38
,,,"[u'F,C,E:A:D,B', u'F,C,E::D,B,A', u'F,C::D,B,A,E', u'F::D,B,A,E,C', u':F:D,B,A,E,C', u'C:F:D,B,A,E', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,364935,"[4344, 4837, 5351, 6058, 6606, 7301, 7784, 9410, 10039, 10632, 12126, 12857, 13692, 14530, 15696]",blockworld,38
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,40453,"[3902, 5159, 6139]",blockworld,9
,,,"[u':A,C:D,B', u'C:A:D,B', u'C,A::D,B', u'C,A,B::D', u'C,A,B:D:', u'C,A:D:B', u'C:D:B,A', u':D,C:B,A', u'A:D,C:B', u'A:D,C,B:', u':D,C,B,A:']",,56340,"[3027, 4225, 5693, 6773, 8585, 9797, 10941, 12019, 13271, 14297]",blockworld,9
,,,"[u'D::E,B,A,C', u'D,C::E,B,A', u'D,C,A::E,B', u'D,C,A,B::E', u'D,C,A,B:E:', u'D,C,A:E:B', u'D,C:E:B,A', u'D:E:B,A,C', u':E,D:B,A,C', u':E,D,C:B,A', u'A:E,D,C:B', u'A:E,D,C,B:', u':E,D,C,B,A:']",,76901,"[3859, 5040, 6354, 7356, 9229, 10697, 11824, 12896, 14287, 16641, 18167, 19587]",blockworld,9
,,,"[u'F,D:B,C:E,A', u'F:B,C:E,A,D', u'F:B:E,A,D,C', u'F::E,A,D,C,B', u':F:E,A,D,C,B', u'B:F:E,A,D,C', u'B,C:F:E,A,D', u'B,C,D:F:E,A', u'B,C,D,A:F:E', u'B,C,D,A:F,E:', u'B,C,D:F,E:A', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,97318,"[4706, 5521, 6733, 7993, 9267, 10590, 11592, 12617, 13619, 14880, 15841, 16851, 18228, 19385]",blockworld,9
,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F:C:E,D,A,B', u'F::E,D,A,B,C', u':F:E,D,A,B,C', u'C:F:E,D,A,B', u'C,B:F:E,D,A', u'C,B,A:F:E,D', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,120064,"[3353, 4237, 5163, 6265, 7332, 9235, 10533, 11621, 12669, 13797, 14969, 16354, 17537, 19066, 20331, 21584]",blockworld,9
,,,"[u'E:C:F,B,A,D', u'E,C::F,B,A,D', u'E,C,D::F,B,A', u'E,C,D,A::F,B', u'E,C,D,A,B::F', u'E,C,D,A,B:F:', u'E,C,D,A:F:B', u'E,C,D:F,A:B', u'E,C,D:F:B,A', u'E,C:F:B,A,D', u'E:F:B,A,D,C', u':F,E:B,A,D,C', u'C:F,E:B,A,D', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,141467,"[2156, 3128, 4044, 5118, 6050, 7465, 8428, 9284, 10294, 11375, 12409, 13844, 14794, 16316, 17396, 18796, 20319]",blockworld,9
